Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName
2023-04-08 02:00:00+02:00,2023-04-08,02:00:00,03:00:00,Wind,3665.0,98,Saturday,April
2023-04-08 03:00:00+02:00,2023-04-08,03:00:00,04:00:00,Wind,3469.0,98,Saturday,April
2023-04-08 09:00:00+02:00,2023-04-08,09:00:00,10:00:00,Wind,2023.0,98,Saturday,April
2023-04-08 10:00:00+02:00,2023-04-08,10:00:00,11:00:00,Wind,1571.0,98,Saturday,April
2023-04-08 12:00:00+02:00,2023-04-08,12:00:00,13:00:00,Wind,1908.0,98,Saturday,April
2023-04-08 15:00:00+02:00,2023-04-08,15:00:00,16:00:00,Wind,1618.0,98,Saturday,April
2023-04-09 00:00:00+02:00,2023-04-09,00:00:00,01:00:00,Wind,4436.0,99,Sunday,April
2023-04-09 06:00:00+02:00,2023-04-09,06:00:00,07:00:00,Wind,2973.0,99,Sunday,April
2023-04-09 11:00:00+02:00,2023-04-09,11:00:00,12:00:00,Wind,643.0,99,Sunday,April
2023-04-09 20:00:00+02:00,2023-04-09,20:00:00,21:00:00,Wind,1462.0,99,Sunday,April
2023-04-09 22:00:00+02:00,2023-04-09,22:00:00,23:00:00,Wind,3151.0,99,Sunday,April
2023-04-10 06:00:00+02:00,2023-04-10,06:00:00,07:00:00,Wind,4687.0,100,Monday,April
2023-04-10 07:00:00+02:00,2023-04-10,07:00:00,08:00:00,Wind,5189.0,100,Monday,April
2023-04-10 14:00:00+02:00,2023-04-10,14:00:00,15:00:00,Wind,5999.0,100,Monday,April
2023-04-10 16:00:00+02:00,2023-04-10,16:00:00,17:00:00,Wind,10085.0,100,Monday,April
2023-04-10 17:00:00+02:00,2023-04-10,17:00:00,18:00:00,Wind,9727.0,100,Monday,April
2023-04-10 22:00:00+02:00,2023-04-10,22:00:00,23:00:00,Wind,9940.0,100,Monday,April
2023-04-11 12:00:00+02:00,2023-04-11,12:00:00,13:00:00,Wind,5035.0,101,Tuesday,April
2023-04-11 14:00:00+02:00,2023-04-11,14:00:00,15:00:00,Wind,6034.0,101,Tuesday,April
2023-04-11 17:00:00+02:00,2023-04-11,17:00:00,18:00:00,Wind,6833.0,101,Tuesday,April
2023-04-11 21:00:00+02:00,2023-04-11,21:00:00,22:00:00,Wind,8394.0,101,Tuesday,April
2023-04-12 02:00:00+02:00,2023-04-12,02:00:00,03:00:00,Wind,11754.0,102,Wednesday,April
2023-04-12 05:00:00+02:00,2023-04-12,05:00:00,06:00:00,Wind,10695.0,102,Wednesday,April
2023-04-12 06:00:00+02:00,2023-04-12,06:00:00,07:00:00,Wind,9530.0,102,Wednesday,April
2023-04-12 10:00:00+02:00,2023-04-12,10:00:00,11:00:00,Wind,9241.0,102,Wednesday,April
2023-04-12 15:00:00+02:00,2023-04-12,15:00:00,16:00:00,Wind,14575.0,102,Wednesday,April
2023-04-13 01:00:00+02:00,2023-04-13,01:00:00,02:00:00,Wind,15684.0,103,Thursday,April
2023-04-14 03:00:00+02:00,2023-04-14,03:00:00,04:00:00,Wind,4524.0,104,Friday,April
2023-04-14 12:00:00+02:00,2023-04-14,12:00:00,13:00:00,Wind,9095.0,104,Friday,April
2023-04-14 13:00:00+02:00,2023-04-14,13:00:00,14:00:00,Wind,9606.0,104,Friday,April
2023-04-14 17:00:00+02:00,2023-04-14,17:00:00,18:00:00,Wind,8915.0,104,Friday,April
2023-04-14 18:00:00+02:00,2023-04-14,18:00:00,19:00:00,Wind,8096.0,104,Friday,April
2023-04-15 09:00:00+02:00,2023-04-15,09:00:00,10:00:00,Wind,6924.0,105,Saturday,April
2023-04-15 12:00:00+02:00,2023-04-15,12:00:00,13:00:00,Wind,7863.0,105,Saturday,April
2023-04-15 18:00:00+02:00,2023-04-15,18:00:00,19:00:00,Wind,9711.0,105,Saturday,April
2023-04-16 02:00:00+02:00,2023-04-16,02:00:00,03:00:00,Wind,6124.0,106,Sunday,April
2023-04-16 04:00:00+02:00,2023-04-16,04:00:00,05:00:00,Wind,5369.0,106,Sunday,April
2023-04-16 07:00:00+02:00,2023-04-16,07:00:00,08:00:00,Wind,4448.0,106,Sunday,April
2023-04-16 10:00:00+02:00,2023-04-16,10:00:00,11:00:00,Wind,3130.0,106,Sunday,April
2023-04-16 11:00:00+02:00,2023-04-16,11:00:00,12:00:00,Wind,3194.0,106,Sunday,April
2023-04-16 12:00:00+02:00,2023-04-16,12:00:00,13:00:00,Wind,3402.0,106,Sunday,April
2023-04-16 15:00:00+02:00,2023-04-16,15:00:00,16:00:00,Wind,4169.0,106,Sunday,April
2023-04-16 16:00:00+02:00,2023-04-16,16:00:00,17:00:00,Wind,4266.0,106,Sunday,April
2023-04-16 18:00:00+02:00,2023-04-16,18:00:00,19:00:00,Wind,4095.0,106,Sunday,April
2023-04-16 23:00:00+02:00,2023-04-16,23:00:00,24:00:00,Wind,3660.0,106,Sunday,April
2023-04-17 00:00:00+02:00,2023-04-17,00:00:00,01:00:00,Wind,3711.0,107,Monday,April
2023-04-17 02:00:00+02:00,2023-04-17,02:00:00,03:00:00,Wind,3516.0,107,Monday,April
2023-04-17 04:00:00+02:00,2023-04-17,04:00:00,05:00:00,Wind,3496.0,107,Monday,April
2023-04-17 09:00:00+02:00,2023-04-17,09:00:00,10:00:00,Wind,2746.0,107,Monday,April
2023-04-17 19:00:00+02:00,2023-04-17,19:00:00,20:00:00,Wind,5985.0,107,Monday,April
2023-04-17 20:00:00+02:00,2023-04-17,20:00:00,21:00:00,Wind,6074.0,107,Monday,April
2023-04-17 21:00:00+02:00,2023-04-17,21:00:00,22:00:00,Wind,6473.0,107,Monday,April
2023-04-18 06:00:00+02:00,2023-04-18,06:00:00,07:00:00,Wind,6562.0,108,Tuesday,April
2023-04-18 09:00:00+02:00,2023-04-18,09:00:00,10:00:00,Wind,4986.0,108,Tuesday,April
2023-04-18 12:00:00+02:00,2023-04-18,12:00:00,13:00:00,Wind,6310.0,108,Tuesday,April
2023-04-18 15:00:00+02:00,2023-04-18,15:00:00,16:00:00,Wind,6895.0,108,Tuesday,April
2023-04-18 19:00:00+02:00,2023-04-18,19:00:00,20:00:00,Wind,7411.0,108,Tuesday,April
2023-04-18 23:00:00+02:00,2023-04-18,23:00:00,24:00:00,Wind,7647.0,108,Tuesday,April
2023-04-19 00:00:00+02:00,2023-04-19,00:00:00,01:00:00,Wind,7981.0,109,Wednesday,April
2023-04-19 08:00:00+02:00,2023-04-19,08:00:00,09:00:00,Wind,5371.0,109,Wednesday,April
2023-04-19 17:00:00+02:00,2023-04-19,17:00:00,18:00:00,Wind,4826.0,109,Wednesday,April
2023-04-20 04:00:00+02:00,2023-04-20,04:00:00,05:00:00,Wind,8525.0,110,Thursday,April
2023-04-20 09:00:00+02:00,2023-04-20,09:00:00,10:00:00,Wind,4729.0,110,Thursday,April
2023-04-20 11:00:00+02:00,2023-04-20,11:00:00,12:00:00,Wind,5713.0,110,Thursday,April
2023-04-20 15:00:00+02:00,2023-04-20,15:00:00,16:00:00,Wind,4940.0,110,Thursday,April
2023-04-21 04:00:00+02:00,2023-04-21,04:00:00,05:00:00,Wind,2778.0,111,Friday,April
2023-04-21 10:00:00+02:00,2023-04-21,10:00:00,11:00:00,Wind,1821.0,111,Friday,April
2023-04-21 11:00:00+02:00,2023-04-21,11:00:00,12:00:00,Wind,1956.0,111,Friday,April
2023-04-21 12:00:00+02:00,2023-04-21,12:00:00,13:00:00,Wind,2088.0,111,Friday,April
2023-04-21 16:00:00+02:00,2023-04-21,16:00:00,17:00:00,Wind,2446.0,111,Friday,April
2023-04-21 18:00:00+02:00,2023-04-21,18:00:00,19:00:00,Wind,2054.0,111,Friday,April
2023-04-22 15:00:00+02:00,2023-04-22,15:00:00,16:00:00,Wind,6550.0,112,Saturday,April
2023-04-22 22:00:00+02:00,2023-04-22,22:00:00,23:00:00,Wind,5533.0,112,Saturday,April
2023-04-23 01:00:00+02:00,2023-04-23,01:00:00,02:00:00,Wind,6695.0,113,Sunday,April
2023-04-23 18:00:00+02:00,2023-04-23,18:00:00,19:00:00,Wind,13214.0,113,Sunday,April
2023-04-24 00:00:00+02:00,2023-04-24,00:00:00,01:00:00,Wind,9517.0,114,Monday,April
2023-04-24 03:00:00+02:00,2023-04-24,03:00:00,04:00:00,Wind,8962.0,114,Monday,April
2023-04-24 11:00:00+02:00,2023-04-24,11:00:00,12:00:00,Wind,4767.0,114,Monday,April
2023-04-24 12:00:00+02:00,2023-04-24,12:00:00,13:00:00,Wind,5123.0,114,Monday,April
2023-04-24 16:00:00+02:00,2023-04-24,16:00:00,17:00:00,Wind,6158.0,114,Monday,April
2023-04-24 18:00:00+02:00,2023-04-24,18:00:00,19:00:00,Wind,5028.0,114,Monday,April
2023-04-25 00:00:00+02:00,2023-04-25,00:00:00,01:00:00,Wind,2968.0,115,Tuesday,April
2023-04-25 02:00:00+02:00,2023-04-25,02:00:00,03:00:00,Wind,2649.0,115,Tuesday,April
2023-04-25 04:00:00+02:00,2023-04-25,04:00:00,05:00:00,Wind,3001.0,115,Tuesday,April
2023-04-25 06:00:00+02:00,2023-04-25,06:00:00,07:00:00,Wind,3141.0,115,Tuesday,April
2023-04-25 07:00:00+02:00,2023-04-25,07:00:00,08:00:00,Wind,2608.0,115,Tuesday,April
2023-04-25 12:00:00+02:00,2023-04-25,12:00:00,13:00:00,Wind,2167.0,115,Tuesday,April
2023-04-25 15:00:00+02:00,2023-04-25,15:00:00,16:00:00,Wind,1913.0,115,Tuesday,April
2023-04-25 18:00:00+02:00,2023-04-25,18:00:00,19:00:00,Wind,1807.0,115,Tuesday,April
2023-04-26 01:00:00+02:00,2023-04-26,01:00:00,02:00:00,Wind,2737.0,116,Wednesday,April
2023-04-26 02:00:00+02:00,2023-04-26,02:00:00,03:00:00,Wind,2714.0,116,Wednesday,April
2023-04-26 03:00:00+02:00,2023-04-26,03:00:00,04:00:00,Wind,2740.0,116,Wednesday,April
2023-04-26 04:00:00+02:00,2023-04-26,04:00:00,05:00:00,Wind,2657.0,116,Wednesday,April
2023-04-26 15:00:00+02:00,2023-04-26,15:00:00,16:00:00,Wind,629.0,116,Wednesday,April
2023-04-26 18:00:00+02:00,2023-04-26,18:00:00,19:00:00,Wind,667.0,116,Wednesday,April
2023-04-27 03:00:00+02:00,2023-04-27,03:00:00,04:00:00,Wind,1301.0,117,Thursday,April
2023-04-27 05:00:00+02:00,2023-04-27,05:00:00,06:00:00,Wind,1190.0,117,Thursday,April
2023-04-28 05:00:00+02:00,2023-04-28,05:00:00,06:00:00,Wind,4643.0,118,Friday,April
2023-04-28 09:00:00+02:00,2023-04-28,09:00:00,10:00:00,Wind,3884.0,118,Friday,April
2023-04-28 10:00:00+02:00,2023-04-28,10:00:00,11:00:00,Wind,3977.0,118,Friday,April
2023-04-28 11:00:00+02:00,2023-04-28,11:00:00,12:00:00,Wind,4234.0,118,Friday,April
2023-04-28 21:00:00+02:00,2023-04-28,21:00:00,22:00:00,Wind,3135.0,118,Friday,April
2023-04-29 04:00:00+02:00,2023-04-29,04:00:00,05:00:00,Wind,1321.0,119,Saturday,April
2023-04-29 05:00:00+02:00,2023-04-29,05:00:00,06:00:00,Wind,1362.0,119,Saturday,April
2023-04-29 06:00:00+02:00,2023-04-29,06:00:00,07:00:00,Wind,1447.0,119,Saturday,April
2023-04-29 16:00:00+02:00,2023-04-29,16:00:00,17:00:00,Wind,1341.0,119,Saturday,April
2023-04-29 19:00:00+02:00,2023-04-29,19:00:00,20:00:00,Wind,2292.0,119,Saturday,April
2023-04-30 00:00:00+02:00,2023-04-30,00:00:00,01:00:00,Wind,3032.0,120,Sunday,April
2023-04-30 03:00:00+02:00,2023-04-30,03:00:00,04:00:00,Wind,3889.0,120,Sunday,April
2023-04-30 09:00:00+02:00,2023-04-30,09:00:00,10:00:00,Wind,2331.0,120,Sunday,April
2023-04-30 13:00:00+02:00,2023-04-30,13:00:00,14:00:00,Wind,2757.0,120,Sunday,April
2023-04-30 18:00:00+02:00,2023-04-30,18:00:00,19:00:00,Wind,1996.0,120,Sunday,April
2023-04-30 19:00:00+02:00,2023-04-30,19:00:00,20:00:00,Wind,1771.0,120,Sunday,April
2023-04-01 21:00:00+02:00,2023-04-01,21:00:00,22:00:00,Solar,3.0,91,Saturday,April
2023-04-01 22:00:00+02:00,2023-04-01,22:00:00,23:00:00,Solar,2.0,91,Saturday,April
2023-04-02 14:00:00+02:00,2023-04-02,14:00:00,15:00:00,Solar,3772.0,92,Sunday,April
2023-04-02 20:00:00+02:00,2023-04-02,20:00:00,21:00:00,Solar,10.0,92,Sunday,April
2023-04-03 00:00:00+02:00,2023-04-03,00:00:00,01:00:00,Solar,0.0,93,Monday,April
2023-04-03 06:00:00+02:00,2023-04-03,06:00:00,07:00:00,Solar,1.0,93,Monday,April
2023-04-03 08:00:00+02:00,2023-04-03,08:00:00,09:00:00,Solar,580.0,93,Monday,April
2023-04-03 11:00:00+02:00,2023-04-03,11:00:00,12:00:00,Solar,4250.0,93,Monday,April
2023-04-03 14:00:00+02:00,2023-04-03,14:00:00,15:00:00,Solar,4968.0,93,Monday,April
2023-04-03 20:00:00+02:00,2023-04-03,20:00:00,21:00:00,Solar,30.0,93,Monday,April
2023-04-04 07:00:00+02:00,2023-04-04,07:00:00,08:00:00,Solar,62.0,94,Tuesday,April
2023-04-04 08:00:00+02:00,2023-04-04,08:00:00,09:00:00,Solar,980.0,94,Tuesday,April
2023-04-04 10:00:00+02:00,2023-04-04,10:00:00,11:00:00,Solar,4835.0,94,Tuesday,April
2023-04-04 19:00:00+02:00,2023-04-04,19:00:00,20:00:00,Solar,754.0,94,Tuesday,April
2023-04-04 21:00:00+02:00,2023-04-04,21:00:00,22:00:00,Solar,5.0,94,Tuesday,April
2023-04-04 23:00:00+02:00,2023-04-04,23:00:00,24:00:00,Solar,3.0,94,Tuesday,April
2023-04-05 06:00:00+02:00,2023-04-05,06:00:00,07:00:00,Solar,1.0,95,Wednesday,April
2023-04-05 07:00:00+02:00,2023-04-05,07:00:00,08:00:00,Solar,77.0,95,Wednesday,April
2023-04-05 11:00:00+02:00,2023-04-05,11:00:00,12:00:00,Solar,6386.0,95,Wednesday,April
2023-04-05 12:00:00+02:00,2023-04-05,12:00:00,13:00:00,Solar,7037.0,95,Wednesday,April
2023-04-05 17:00:00+02:00,2023-04-05,17:00:00,18:00:00,Solar,4451.0,95,Wednesday,April
2023-04-05 20:00:00+02:00,2023-04-05,20:00:00,21:00:00,Solar,32.0,95,Wednesday,April
2023-04-05 21:00:00+02:00,2023-04-05,21:00:00,22:00:00,Solar,5.0,95,Wednesday,April
2023-04-05 22:00:00+02:00,2023-04-05,22:00:00,23:00:00,Solar,4.0,95,Wednesday,April
2023-04-06 04:00:00+02:00,2023-04-06,04:00:00,05:00:00,Solar,0.0,96,Thursday,April
2023-04-06 11:00:00+02:00,2023-04-06,11:00:00,12:00:00,Solar,4700.0,96,Thursday,April
2023-04-06 12:00:00+02:00,2023-04-06,12:00:00,13:00:00,Solar,5523.0,96,Thursday,April
2023-04-06 18:00:00+02:00,2023-04-06,18:00:00,19:00:00,Solar,2108.0,96,Thursday,April
2023-04-07 04:00:00+02:00,2023-04-07,04:00:00,05:00:00,Solar,0.0,97,Friday,April
2023-04-07 05:00:00+02:00,2023-04-07,05:00:00,06:00:00,Solar,1.0,97,Friday,April
2023-04-07 12:00:00+02:00,2023-04-07,12:00:00,13:00:00,Solar,5940.0,97,Friday,April
2023-04-07 13:00:00+02:00,2023-04-07,13:00:00,14:00:00,Solar,6213.0,97,Friday,April
2023-04-07 22:00:00+02:00,2023-04-07,22:00:00,23:00:00,Solar,3.0,97,Friday,April
2023-04-07 23:00:00+02:00,2023-04-07,23:00:00,24:00:00,Solar,3.0,97,Friday,April
2023-04-08 21:00:00+02:00,2023-04-08,21:00:00,22:00:00,Solar,5.0,98,Saturday,April
2023-04-09 00:00:00+02:00,2023-04-09,00:00:00,01:00:00,Solar,2.0,99,Sunday,April
2023-04-09 05:00:00+02:00,2023-04-09,05:00:00,06:00:00,Solar,0.0,99,Sunday,April
2023-04-09 10:00:00+02:00,2023-04-09,10:00:00,11:00:00,Solar,4780.0,99,Sunday,April
2023-04-09 16:00:00+02:00,2023-04-09,16:00:00,17:00:00,Solar,5739.0,99,Sunday,April
2023-04-09 17:00:00+02:00,2023-04-09,17:00:00,18:00:00,Solar,4253.0,99,Sunday,April
2023-04-09 20:00:00+02:00,2023-04-09,20:00:00,21:00:00,Solar,38.0,99,Sunday,April
2023-04-10 03:00:00+02:00,2023-04-10,03:00:00,04:00:00,Solar,0.0,100,Monday,April
2023-04-10 05:00:00+02:00,2023-04-10,05:00:00,06:00:00,Solar,0.0,100,Monday,April
2023-04-10 08:00:00+02:00,2023-04-10,08:00:00,09:00:00,Solar,845.0,100,Monday,April
2023-04-10 10:00:00+02:00,2023-04-10,10:00:00,11:00:00,Solar,3320.0,100,Monday,April
2023-04-10 11:00:00+02:00,2023-04-10,11:00:00,12:00:00,Solar,4523.0,100,Monday,April
2023-04-10 13:00:00+02:00,2023-04-10,13:00:00,14:00:00,Solar,4951.0,100,Monday,April
2023-04-10 15:00:00+02:00,2023-04-10,15:00:00,16:00:00,Solar,2807.0,100,Monday,April
2023-04-10 17:00:00+02:00,2023-04-10,17:00:00,18:00:00,Solar,2068.0,100,Monday,April
2023-04-11 02:00:00+02:00,2023-04-11,02:00:00,03:00:00,Solar,0.0,101,Tuesday,April
2023-04-11 06:00:00+02:00,2023-04-11,06:00:00,07:00:00,Solar,1.0,101,Tuesday,April
2023-04-11 07:00:00+02:00,2023-04-11,07:00:00,08:00:00,Solar,83.0,101,Tuesday,April
2023-04-11 08:00:00+02:00,2023-04-11,08:00:00,09:00:00,Solar,721.0,101,Tuesday,April
2023-04-11 14:00:00+02:00,2023-04-11,14:00:00,15:00:00,Solar,5270.0,101,Tuesday,April
2023-04-11 21:00:00+02:00,2023-04-11,21:00:00,22:00:00,Solar,3.0,101,Tuesday,April
2023-04-11 22:00:00+02:00,2023-04-11,22:00:00,23:00:00,Solar,2.0,101,Tuesday,April
2023-04-12 04:00:00+02:00,2023-04-12,04:00:00,05:00:00,Solar,0.0,102,Wednesday,April
2023-04-12 05:00:00+02:00,2023-04-12,05:00:00,06:00:00,Solar,0.0,102,Wednesday,April
2023-04-12 06:00:00+02:00,2023-04-12,06:00:00,07:00:00,Solar,1.0,102,Wednesday,April
2023-04-12 08:00:00+02:00,2023-04-12,08:00:00,09:00:00,Solar,601.0,102,Wednesday,April
2023-04-12 22:00:00+02:00,2023-04-12,22:00:00,23:00:00,Solar,1.0,102,Wednesday,April
2023-04-13 00:00:00+02:00,2023-04-13,00:00:00,01:00:00,Solar,1.0,103,Thursday,April
2023-04-13 03:00:00+02:00,2023-04-13,03:00:00,04:00:00,Solar,0.0,103,Thursday,April
2023-04-13 05:00:00+02:00,2023-04-13,05:00:00,06:00:00,Solar,1.0,103,Thursday,April
2023-04-13 06:00:00+02:00,2023-04-13,06:00:00,07:00:00,Solar,1.0,103,Thursday,April
2023-04-13 14:00:00+02:00,2023-04-13,14:00:00,15:00:00,Solar,4650.0,103,Thursday,April
2023-04-13 15:00:00+02:00,2023-04-13,15:00:00,16:00:00,Solar,4287.0,103,Thursday,April
2023-04-13 23:00:00+02:00,2023-04-13,23:00:00,24:00:00,Solar,0.0,103,Thursday,April
2023-04-14 00:00:00+02:00,2023-04-14,00:00:00,01:00:00,Solar,0.0,104,Friday,April
2023-04-14 06:00:00+02:00,2023-04-14,06:00:00,07:00:00,Solar,1.0,104,Friday,April
2023-04-14 11:00:00+02:00,2023-04-14,11:00:00,12:00:00,Solar,3621.0,104,Friday,April
2023-04-14 12:00:00+02:00,2023-04-14,12:00:00,13:00:00,Solar,3971.0,104,Friday,April
2023-04-14 18:00:00+02:00,2023-04-14,18:00:00,19:00:00,Solar,1074.0,104,Friday,April
2023-04-14 20:00:00+02:00,2023-04-14,20:00:00,21:00:00,Solar,36.0,104,Friday,April
2023-04-14 21:00:00+02:00,2023-04-14,21:00:00,22:00:00,Solar,2.0,104,Friday,April
2023-04-15 00:00:00+02:00,2023-04-15,00:00:00,01:00:00,Solar,1.0,105,Saturday,April
2023-04-15 01:00:00+02:00,2023-04-15,01:00:00,02:00:00,Solar,1.0,105,Saturday,April
2023-04-15 04:00:00+02:00,2023-04-15,04:00:00,05:00:00,Solar,0.0,105,Saturday,April
2023-04-15 08:00:00+02:00,2023-04-15,08:00:00,09:00:00,Solar,914.0,105,Saturday,April
2023-04-15 16:00:00+02:00,2023-04-15,16:00:00,17:00:00,Solar,4320.0,105,Saturday,April
2023-04-15 20:00:00+02:00,2023-04-15,20:00:00,21:00:00,Solar,70.0,105,Saturday,April
2023-04-15 21:00:00+02:00,2023-04-15,21:00:00,22:00:00,Solar,2.0,105,Saturday,April
2023-04-15 23:00:00+02:00,2023-04-15,23:00:00,24:00:00,Solar,2.0,105,Saturday,April
2023-04-16 01:00:00+02:00,2023-04-16,01:00:00,02:00:00,Solar,0.0,106,Sunday,April
2023-04-16 02:00:00+02:00,2023-04-16,02:00:00,03:00:00,Solar,0.0,106,Sunday,April
2023-04-16 04:00:00+02:00,2023-04-16,04:00:00,05:00:00,Solar,0.0,106,Sunday,April
2023-04-16 08:00:00+02:00,2023-04-16,08:00:00,09:00:00,Solar,1134.0,106,Sunday,April
2023-04-16 21:00:00+02:00,2023-04-16,21:00:00,22:00:00,Solar,4.0,106,Sunday,April
2023-04-16 23:00:00+02:00,2023-04-16,23:00:00,24:00:00,Solar,2.0,106,Sunday,April
2023-04-17 02:00:00+02:00,2023-04-17,02:00:00,03:00:00,Solar,1.0,107,Monday,April
2023-04-17 07:00:00+02:00,2023-04-17,07:00:00,08:00:00,Solar,161.0,107,Monday,April
2023-04-17 09:00:00+02:00,2023-04-17,09:00:00,10:00:00,Solar,2783.0,107,Monday,April
2023-04-17 11:00:00+02:00,2023-04-17,11:00:00,12:00:00,Solar,5294.0,107,Monday,April
2023-04-18 02:00:00+02:00,2023-04-18,02:00:00,03:00:00,Solar,0.0,108,Tuesday,April
2023-04-18 04:00:00+02:00,2023-04-18,04:00:00,05:00:00,Solar,0.0,108,Tuesday,April
2023-04-18 09:00:00+02:00,2023-04-18,09:00:00,10:00:00,Solar,2927.0,108,Tuesday,April
2023-04-18 13:00:00+02:00,2023-04-18,13:00:00,14:00:00,Solar,5520.0,108,Tuesday,April
2023-04-18 19:00:00+02:00,2023-04-18,19:00:00,20:00:00,Solar,756.0,108,Tuesday,April
2023-04-19 00:00:00+02:00,2023-04-19,00:00:00,01:00:00,Solar,0.0,109,Wednesday,April
2023-04-19 03:00:00+02:00,2023-04-19,03:00:00,04:00:00,Solar,0.0,109,Wednesday,April
2023-04-19 05:00:00+02:00,2023-04-19,05:00:00,06:00:00,Solar,1.0,109,Wednesday,April
2023-04-20 07:00:00+02:00,2023-04-20,07:00:00,08:00:00,Solar,224.0,110,Thursday,April
2023-04-20 09:00:00+02:00,2023-04-20,09:00:00,10:00:00,Solar,3144.0,110,Thursday,April
2023-04-20 10:00:00+02:00,2023-04-20,10:00:00,11:00:00,Solar,4766.0,110,Thursday,April
2023-04-20 17:00:00+02:00,2023-04-20,17:00:00,18:00:00,Solar,3547.0,110,Thursday,April
2023-04-21 15:00:00+02:00,2023-04-21,15:00:00,16:00:00,Solar,5695.0,111,Friday,April
2023-04-21 19:00:00+02:00,2023-04-21,19:00:00,20:00:00,Solar,737.0,111,Friday,April
2023-04-22 06:00:00+02:00,2023-04-22,06:00:00,07:00:00,Solar,3.0,112,Saturday,April
2023-04-22 13:00:00+02:00,2023-04-22,13:00:00,14:00:00,Solar,3264.0,112,Saturday,April
2023-04-22 14:00:00+02:00,2023-04-22,14:00:00,15:00:00,Solar,3414.0,112,Saturday,April
2023-04-22 15:00:00+02:00,2023-04-22,15:00:00,16:00:00,Solar,3372.0,112,Saturday,April
2023-04-22 22:00:00+02:00,2023-04-22,22:00:00,23:00:00,Solar,1.0,112,Saturday,April
2023-04-23 00:00:00+02:00,2023-04-23,00:00:00,01:00:00,Solar,1.0,113,Sunday,April
2023-04-23 06:00:00+02:00,2023-04-23,06:00:00,07:00:00,Solar,5.0,113,Sunday,April
2023-04-23 22:00:00+02:00,2023-04-23,22:00:00,23:00:00,Solar,1.0,113,Sunday,April
2023-04-24 01:00:00+02:00,2023-04-24,01:00:00,02:00:00,Solar,0.0,114,Monday,April
2023-04-24 05:00:00+02:00,2023-04-24,05:00:00,06:00:00,Solar,1.0,114,Monday,April
2023-04-24 07:00:00+02:00,2023-04-24,07:00:00,08:00:00,Solar,241.0,114,Monday,April
2023-04-24 11:00:00+02:00,2023-04-24,11:00:00,12:00:00,Solar,4138.0,114,Monday,April
2023-04-24 12:00:00+02:00,2023-04-24,12:00:00,13:00:00,Solar,4607.0,114,Monday,April
2023-04-24 13:00:00+02:00,2023-04-24,13:00:00,14:00:00,Solar,4677.0,114,Monday,April
2023-04-24 15:00:00+02:00,2023-04-24,15:00:00,16:00:00,Solar,4132.0,114,Monday,April
2023-04-25 00:00:00+02:00,2023-04-25,00:00:00,01:00:00,Solar,1.0,115,Tuesday,April
2023-04-25 03:00:00+02:00,2023-04-25,03:00:00,04:00:00,Solar,0.0,115,Tuesday,April
2023-04-25 06:00:00+02:00,2023-04-25,06:00:00,07:00:00,Solar,5.0,115,Tuesday,April
2023-04-25 09:00:00+02:00,2023-04-25,09:00:00,10:00:00,Solar,1859.0,115,Tuesday,April
2023-04-25 10:00:00+02:00,2023-04-25,10:00:00,11:00:00,Solar,2862.0,115,Tuesday,April
2023-04-25 19:00:00+02:00,2023-04-25,19:00:00,20:00:00,Solar,574.0,115,Tuesday,April
2023-04-25 22:00:00+02:00,2023-04-25,22:00:00,23:00:00,Solar,1.0,115,Tuesday,April
2023-04-26 01:00:00+02:00,2023-04-26,01:00:00,02:00:00,Solar,0.0,116,Wednesday,April
2023-04-26 02:00:00+02:00,2023-04-26,02:00:00,03:00:00,Solar,0.0,116,Wednesday,April
2023-04-26 06:00:00+02:00,2023-04-26,06:00:00,07:00:00,Solar,11.0,116,Wednesday,April
2023-04-26 23:00:00+02:00,2023-04-26,23:00:00,24:00:00,Solar,0.0,116,Wednesday,April
2023-04-27 00:00:00+02:00,2023-04-27,00:00:00,01:00:00,Solar,1.0,117,Thursday,April
2023-04-27 04:00:00+02:00,2023-04-27,04:00:00,05:00:00,Solar,0.0,117,Thursday,April
2023-04-27 08:00:00+02:00,2023-04-27,08:00:00,09:00:00,Solar,1272.0,117,Thursday,April
2023-04-27 11:00:00+02:00,2023-04-27,11:00:00,12:00:00,Solar,4991.0,117,Thursday,April
2023-04-27 15:00:00+02:00,2023-04-27,15:00:00,16:00:00,Solar,4525.0,117,Thursday,April
2023-04-27 16:00:00+02:00,2023-04-27,16:00:00,17:00:00,Solar,3955.0,117,Thursday,April
2023-04-27 17:00:00+02:00,2023-04-27,17:00:00,18:00:00,Solar,3043.0,117,Thursday,April
2023-04-27 19:00:00+02:00,2023-04-27,19:00:00,20:00:00,Solar,871.0,117,Thursday,April
2023-04-28 05:00:00+02:00,2023-04-28,05:00:00,06:00:00,Solar,1.0,118,Friday,April
2023-04-28 06:00:00+02:00,2023-04-28,06:00:00,07:00:00,Solar,8.0,118,Friday,April
2023-04-28 07:00:00+02:00,2023-04-28,07:00:00,08:00:00,Solar,287.0,118,Friday,April
2023-04-28 11:00:00+02:00,2023-04-28,11:00:00,12:00:00,Solar,4873.0,118,Friday,April
2023-04-28 18:00:00+02:00,2023-04-28,18:00:00,19:00:00,Solar,1663.0,118,Friday,April
2023-04-28 19:00:00+02:00,2023-04-28,19:00:00,20:00:00,Solar,641.0,118,Friday,April
