tenure,MonthlyCharges,Contract,PaymentMethod,PaperlessBilling,charge_ratio,Churn
68,54.45,One year,Credit card (automatic),1,2.1029852169912426,0
53,25.1,Two year,Credit card (automatic),0,0.9588814553108319,0
72,84.7,Two year,Credit card (automatic),0,0.9664666141938868,0
9,75.85,Month-to-month,Electronic check,1,1.06152493957372,0
30,48.8,Month-to-month,Mailed check,1,1.0496926229508197,0
36,99.15,Month-to-month,Electronic check,1,1.012943351823836,1
18,35.2,Month-to-month,Electronic check,1,0.9584911616161615,0
55,76.25,One year,Electronic check,0,0.9906527570789866,0
39,55.9,Month-to-month,Electronic check,0,1.0019494518600065,1
21,82.35,Month-to-month,Electronic check,1,1.071414115129962,1
2,40.4,Month-to-month,Credit card (automatic),1,0.9548267326732675,1
33,24.9,One year,Bank transfer (automatic),1,1.031763417305586,0
44,54.3,Two year,Bank transfer (automatic),0,1.0005231876778837,0
30,66.3,Month-to-month,Bank transfer (automatic),0,0.9670688788335847,0
71,20.9,Two year,Bank transfer (automatic),1,1.0062672686838736,0
4,75.35,Month-to-month,Electronic check,0,1.121765096217651,1
35,85.15,One year,Electronic check,1,1.0168945558258535,1
1,75.35,Month-to-month,Credit card (automatic),0,1.0,0
23,104.45,Month-to-month,Electronic check,1,0.9094636501758695,0
22,49.45,One year,Credit card (automatic),1,0.9480650795109845,0
49,19.45,One year,Credit card (automatic),0,0.966685903153035,0
42,92.15,Month-to-month,Electronic check,1,1.0013177273079605,0
33,93.8,One year,Electronic check,1,1.0094010467144796,1
7,19.85,Two year,Mailed check,0,1.037423533645196,0
67,100.25,One year,Bank transfer (automatic),1,0.9958685376111959,0
15,70.45,Month-to-month,Electronic check,0,1.3731724627395314,0
67,93.15,Two year,Electronic check,1,1.0203731743857203,0
53,69.7,Two year,Mailed check,1,1.0096099185187188,0
21,19.8,One year,Mailed check,0,0.8419913419913421,0
40,71.35,Month-to-month,Mailed check,1,0.9976173791170286,0
22,20.75,One year,Bank transfer (automatic),0,2.0995460025382253,0
39,40.6,Month-to-month,Electronic check,1,0.9438549955791334,0
45,20.4,One year,Electronic check,1,1.0135620915032681,1
2,70.45,Month-to-month,Mailed check,0,0.29701916252661464,0
57,19.75,Two year,Bank transfer (automatic),0,1.1299578059071729,0
8,54.4,Month-to-month,Electronic check,1,1.0916819852941178,0
7,94.7,Month-to-month,Credit card (automatic),1,1.0153869361894705,1
6,30.5,Month-to-month,Credit card (automatic),1,1.1404371584699453,1
7,20.45,Month-to-month,Mailed check,0,1.053091163115613,0
49,66.15,Two year,Bank transfer (automatic),1,0.9869344563222113,0
65,89.85,One year,Electronic check,1,1.000753392406147,0
55,45.05,One year,Bank transfer (automatic),0,0.9938855816769246,0
71,86.85,Two year,Bank transfer (automatic),0,1.0158035142345148,0
35,96.75,Month-to-month,Mailed check,1,1.0050645994832041,0
3,77.0,Month-to-month,Electronic check,1,1.0292207792207793,1
11,20.1,Month-to-month,Credit card (automatic),0,1.001130710085934,1
1,75.3,Month-to-month,Electronic check,0,1.0,1
17,106.65,Month-to-month,Bank transfer (automatic),1,0.9222580734122058,0
72,110.15,Two year,Credit card (automatic),1,0.9937459020527563,0
28,82.85,One year,Bank transfer (automatic),1,1.0004310716441074,0
18,20.1,Two year,Mailed check,0,1.0240464344941957,0
40,99.2,One year,Credit card (automatic),1,1.0237399193548387,1
52,59.45,Month-to-month,Electronic check,1,0.9845700976903667,0
47,58.6,Month-to-month,Bank transfer (automatic),1,0.9888170793696899,0
23,70.45,Month-to-month,Credit card (automatic),0,0.6672941031258678,0
66,70.45,Two year,Mailed check,0,0.8811428694324366,0
8,73.5,Month-to-month,Electronic check,1,1.075170068027211,0
47,85.5,Month-to-month,Mailed check,0,2.1313567609134116,1
7,20.05,Month-to-month,Mailed check,0,1.174563591022444,1
71,113.65,Two year,Credit card (automatic),0,1.012101646393982,0
50,83.4,Month-to-month,Electronic check,1,0.9864988009592326,0
46,65.65,Two year,Unknown,0,1.009023477598596,0
1,70.4,Month-to-month,Electronic check,0,1.0,1
66,61.35,Two year,Bank transfer (automatic),1,1.0356375490849818,0
42,85.9,Month-to-month,Credit card (automatic),1,1.0338017628471645,0
5,75.65,Month-to-month,Mailed check,1,1.0560475875743556,0
7,49.75,One year,Electronic check,1,0.9513280689160086,1
29,70.9,One year,Credit card (automatic),0,0.9554982734302804,0
27,49.85,Month-to-month,Mailed check,0,0.9927188974330399,0
15,75.3,Month-to-month,Credit card (automatic),1,1.015891987605135,1
25,20.1,Two year,Mailed check,0,0.9672636815920397,0
11,94.0,Month-to-month,Electronic check,1,1.043423597678917,1
57,103.05,Month-to-month,Electronic check,1,1.008835772108583,0
67,118.35,One year,Bank transfer (automatic),1,2.085326802491717,1
47,99.7,Month-to-month,Electronic check,0,1.013081798587251,0
13,81.9,Month-to-month,Mailed check,1,0.9663755048370434,0
8,30.45,Month-to-month,Electronic check,1,0.9295977011494253,1
44,96.1,Month-to-month,Electronic check,1,1.0320925172642137,1
71,66.2,One year,Electronic check,1,0.9983724096846943,0
24,104.25,Month-to-month,Electronic check,1,0.9727817745803358,1
15,80.2,Month-to-month,Electronic check,1,1.0118453865336658,1
1,70.45,Month-to-month,Electronic check,0,0.2803406671398155,0
2,72.6,Month-to-month,Mailed check,1,1.06267217630854,0
55,116.5,Month-to-month,Electronic check,1,0.9961061256340227,0
71,106.8,Two year,Electronic check,1,1.005327847233212,0
50,24.95,Two year,Mailed check,0,1.0111823647294589,0
1,89.25,Month-to-month,Electronic check,1,1.0,0
5,19.25,Month-to-month,Mailed check,1,0.894025974025974,0
66,104.55,One year,Bank transfer (automatic),1,0.9824283002188311,0
49,87.2,One year,Mailed check,1,1.0168975847219621,0
3,30.75,Month-to-month,Electronic check,1,0.8981029810298102,0
66,25.7,One year,Credit card (automatic),1,1.0108182997288055,0
11,86.2,Month-to-month,Electronic check,0,0.9419953596287703,0
28,30.1,Month-to-month,Unknown,1,0.9620906502135738,0
65,99.35,Two year,Unknown,1,0.9829352328597422,0
62,19.2,Two year,Credit card (automatic),1,0.9439264112903227,0
2,20.1,Month-to-month,Bank transfer (automatic),0,1.0733830845771144,0
2,20.35,Month-to-month,Credit card (automatic),0,0.8624078624078624,0
55,25.65,Two year,Credit card (automatic),1,0.9838738259790891,0
41,94.55,Month-to-month,Electronic check,1,0.9935251705769306,0
17,104.2,Month-to-month,Electronic check,1,0.9842497459636446,1
30,94.4,One year,Bank transfer (automatic),1,0.9315324858757061,0
17,56.1,One year,Mailed check,0,0.9929223026108839,0
16,68.25,Two year,Bank transfer (automatic),0,1.0209249084249084,0
72,24.75,Two year,Bank transfer (automatic),0,0.9975308641975308,0
9,76.25,Month-to-month,Electronic check,1,0.997959927140255,0
1,70.45,Month-to-month,Electronic check,0,1.055358410220014,0
23,54.15,Month-to-month,Electronic check,0,1.053795816773054,0
8,19.45,Month-to-month,Bank transfer (automatic),0,1.0231362467866323,0
19,70.45,Month-to-month,Mailed check,1,0.45586642262149346,0
7,53.65,Month-to-month,Electronic check,1,1.0766875249633872,0
1,69.65,Month-to-month,Unknown,1,1.0,1
61,104.0,One year,Electronic check,0,1.0030658890290038,0
57,70.35,Two year,Credit card (automatic),1,1.0286038479282784,0
9,70.45,Month-to-month,Electronic check,1,1.1246747101963566,1
15,64.85,One year,Unknown,0,0.9773837059881779,0
1,19.65,Month-to-month,Mailed check,0,1.0,0
12,45.9,Month-to-month,Bank transfer (automatic),0,1.9462796898966583,0
54,20.0,Two year,Mailed check,0,1.064490740740741,0
4,44.8,Month-to-month,Electronic check,0,0.9467075892857144,0
7,80.3,Month-to-month,Mailed check,1,0.9370218822273617,1
20,20.35,One year,Mailed check,0,0.9659705159705159,0
26,45.8,Month-to-month,Mailed check,0,0.9632180047027209,0
36,84.1,Month-to-month,Electronic check,1,0.9980182322631788,1
53,108.95,One year,Bank transfer (automatic),1,0.9902759617965657,0
3,69.35,Month-to-month,Electronic check,1,0.9197308339341504,1
68,64.35,Two year,Credit card (automatic),0,1.037433155080214,0
72,90.8,Two year,Credit card (automatic),1,0.9785854136074402,0
12,24.95,One year,Credit card (automatic),0,0.9365397461589846,0
34,79.6,Month-to-month,Mailed check,1,1.0043969849246233,1
68,70.45,Two year,Bank transfer (automatic),1,1.1921366843401662,0
50,70.8,One year,Credit card (automatic),1,0.9825282485875706,0
1,36.45,Month-to-month,Unknown,1,1.0,1
41,104.4,Month-to-month,Electronic check,1,0.9657859078590785,0
30,101.5,Month-to-month,Electronic check,1,0.9581773399014779,0
1,54.3,Month-to-month,Electronic check,0,1.0,0
29,103.95,Month-to-month,Electronic check,1,0.9834967076346387,0
23,91.1,Two year,Credit card (automatic),1,1.0491576385243166,0
60,19.95,Two year,Mailed check,0,0.9940685045948204,0
72,26.45,Two year,Credit card (automatic),0,1.0053035076664567,0
22,89.4,Month-to-month,Electronic check,1,1.0176428716697172,1
72,75.1,Two year,Unknown,1,0.9868971001627461,0
66,108.1,One year,Bank transfer (automatic),0,1.0145768508395707,0
72,110.15,Two year,Electronic check,1,1.008574166540576,0
47,80.35,Month-to-month,Electronic check,0,1.01308106819897,1
51,70.45,One year,Electronic check,1,1.5873446610723778,0
70,106.5,One year,Electronic check,1,0.9922199865861838,0
9,19.9,One year,Electronic check,1,0.9190396426577331,0
59,111.1,Two year,Mailed check,1,1.0000457672885934,0
3,70.7,Month-to-month,Unknown,0,1.0638849599245639,0
38,24.85,Month-to-month,Electronic check,1,1.0121253838822408,0
37,91.2,Month-to-month,Bank transfer (automatic),0,1.0023411569464202,0
37,65.6,Two year,Bank transfer (automatic),0,0.9532794990112065,0
24,40.65,Month-to-month,Credit card (automatic),1,0.9566420664206643,1
14,59.45,Month-to-month,Bank transfer (automatic),0,0.9381833473507148,0
72,109.95,Two year,Credit card (automatic),1,0.991915517154262,0
53,60.45,One year,Electronic check,1,0.9938823602852817,1
8,84.9,Month-to-month,Electronic check,1,1.126251472320377,1
72,38.5,Two year,Credit card (automatic),0,0.9967532467532467,0
17,92.55,Month-to-month,Electronic check,1,1.0262815012552835,0
2,73.55,Month-to-month,Bank transfer (automatic),1,0.9884432358939498,1
8,20.15,Month-to-month,Bank transfer (automatic),0,0.9692928039702234,1
48,34.7,One year,Unknown,0,0.9633165225744476,1
10,70.45,Month-to-month,Mailed check,1,0.3834634492547906,0
0,19.7,One year,Mailed check,1,0.0,0
1,20.6,Month-to-month,Mailed check,0,1.0,0
29,58.0,One year,Credit card (automatic),0,1.0312128418549347,0
65,107.45,One year,Electronic check,1,1.0090560904893153,0
8,65.5,Month-to-month,Bank transfer (automatic),1,1.093797709923664,0
61,25.45,Two year,Bank transfer (automatic),0,0.991078617668846,0
45,100.15,One year,Bank transfer (automatic),1,0.9895822932268264,0
72,104.45,One year,Credit card (automatic),1,0.9918355406627306,0
12,21.15,Month-to-month,Electronic check,1,1.2058707643814028,0
7,96.2,Month-to-month,Electronic check,0,0.94995544995545,0
9,44.4,Month-to-month,Mailed check,1,0.8712462462462462,0
43,107.55,One year,Electronic check,1,0.9803768933865266,1
58,94.35,Two year,Bank transfer (automatic),0,1.0166931637519874,0
16,98.75,Month-to-month,Electronic check,1,1.004778481012658,1
2,20.3,Month-to-month,Mailed check,0,0.9913793103448275,0
8,101.15,Month-to-month,Electronic check,0,1.041646070192783,1
40,105.75,One year,Bank transfer (automatic),0,0.9996572104018913,0
9,81.15,Month-to-month,Electronic check,1,1.0740740740740742,0
41,89.55,One year,Electronic check,1,1.0158516158025903,0
26,54.75,Month-to-month,Credit card (automatic),1,2.0940996304290254,0
33,53.75,One year,Credit card (automatic),1,1.0471035940803382,0
68,105.75,One year,Credit card (automatic),0,1.0182867473230426,0
65,105.85,Two year,Credit card (automatic),1,0.977508084735293,0
55,64.2,One year,Electronic check,1,1.0272727272727273,0
20,88.7,Month-to-month,Electronic check,1,0.9929255918827509,1
19,87.7,One year,Credit card (automatic),1,1.0357978755326172,0
45,89.3,Month-to-month,Credit card (automatic),1,1.0432126415329102,0
70,20.15,Two year,Credit card (automatic),1,1.0004962779156328,0
2,79.75,Month-to-month,Electronic check,1,0.5,1
27,94.55,Month-to-month,Mailed check,1,1.0672777483988483,1
12,20.05,Two year,Electronic check,1,1.0995428096425601,0
72,67.2,Two year,Credit card (automatic),0,0.9655464616402115,0
12,94.55,Month-to-month,Electronic check,0,1.0343292790410719,0
5,69.05,Month-to-month,Mailed check,1,0.9225199131064447,1
71,107.5,Month-to-month,Electronic check,1,1.0106190632165084,0
35,73.0,One year,Electronic check,1,0.9672211350293543,0
70,114.75,Two year,Credit card (automatic),0,0.9763211951447246,0
31,76.05,Month-to-month,Electronic check,1,0.9449640516638037,0
52,96.25,Two year,Bank transfer (automatic),1,0.997052947052947,1
37,70.45,Month-to-month,Electronic check,1,3.0433401836845904,1
69,104.7,One year,Bank transfer (automatic),1,0.999453234223385,1
30,77.9,Month-to-month,Mailed check,0,1.0061831407787762,0
33,90.65,Month-to-month,Electronic check,1,0.9993815708101421,0
54,110.45,Two year,Electronic check,1,1.0190215113257213,0
59,68.7,One year,Bank transfer (automatic),0,1.004354476599314,0
55,44.85,Month-to-month,Electronic check,1,1.0049863180297964,0
69,29.8,One year,Credit card (automatic),1,1.0379826865090944,0
66,88.9,One year,Bank transfer (automatic),1,1.022616491120428,0
37,58.75,One year,Mailed check,1,1.0135020126509489,0
9,19.85,One year,Credit card (automatic),0,1.0251889168765742,0
69,86.9,Two year,Bank transfer (automatic),0,1.0330214639515685,0
10,59.65,Month-to-month,Mailed check,1,1.07116512992456,0
40,55.25,Month-to-month,Mailed check,1,0.9679638009049772,1
13,66.4,Month-to-month,Credit card (automatic),0,0.9635658016682113,0
6,90.1,Month-to-month,Electronic check,1,0.9642989271180171,1
69,20.15,Two year,Bank transfer (automatic),0,0.961987988635955,0
66,108.1,One year,Credit card (automatic),1,1.0066366719928237,0
11,53.75,Month-to-month,Electronic check,0,1.0283298097251585,1
46,56.9,One year,Mailed check,0,0.9781080461526706,0
6,89.3,Month-to-month,Electronic check,0,1.0780141843971633,1
56,109.6,Month-to-month,Mailed check,1,0.9699230969760168,0
70,25.15,Two year,Credit card (automatic),0,1.016841806305027,0
33,79.15,One year,Electronic check,1,0.9691609716878193,0
72,66.75,Two year,Credit card (automatic),0,0.9904910528506035,0
3,95.2,Month-to-month,Electronic check,1,1.0253851540616246,1
19,48.8,Month-to-month,Mailed check,0,0.052631578947368425,0
5,45.7,Month-to-month,Electronic check,0,0.8665207877461707,1
71,80.7,Two year,Credit card (automatic),1,0.9956978550360404,0
8,74.5,Month-to-month,Electronic check,1,1.0233221476510066,1
1,20.55,Month-to-month,Credit card (automatic),0,1.0,0
1,79.65,Month-to-month,Electronic check,1,1.0,1
61,115.1,One year,Mailed check,1,0.9960903562119896,0
71,59.7,Two year,Bank transfer (automatic),0,0.9726213225753179,0
68,86.45,One year,Credit card (automatic),0,0.9803269485932024,0
46,33.7,One year,Credit card (automatic),0,0.9920332860276092,0
33,80.1,One year,Bank transfer (automatic),0,0.9848674005977378,0
53,104.05,Two year,Bank transfer (automatic),1,1.0093840950921635,0
50,108.75,Month-to-month,Unknown,0,0.9989701149425286,0
57,41.1,One year,Credit card (automatic),1,0.9639518504289921,0
54,20.35,Two year,Bank transfer (automatic),1,0.9940394940394939,0
60,105.9,Month-to-month,Electronic check,1,1.0074362606232294,0
28,101.3,Month-to-month,Credit card (automatic),1,0.9914680581018191,1
1,80.05,Month-to-month,Mailed check,1,1.0,1
29,89.2,Month-to-month,Electronic check,1,1.0431227771764342,1
10,65.5,Month-to-month,Electronic check,1,0.9418320610687022,0
43,40.45,Month-to-month,Electronic check,1,1.0997499065742948,0
13,70.45,Month-to-month,Bank transfer (automatic),0,0.9271168859529398,0
43,78.8,Two year,Electronic check,1,1.0212194546098454,0
19,83.65,Month-to-month,Electronic check,1,0.922232359140529,1
1,90.1,Month-to-month,Electronic check,1,1.0,0
69,82.45,Two year,Credit card (automatic),1,0.9764899236252098,0
61,20.25,Two year,Credit card (automatic),0,1.0352560210483708,0
43,66.25,Month-to-month,Bank transfer (automatic),0,1.0205704256252741,0
6,19.5,Month-to-month,Bank transfer (automatic),0,1.2504273504273504,1
1,51.25,Month-to-month,Mailed check,0,1.0,1
56,89.7,Month-to-month,Mailed check,0,0.9860148909061952,0
70,64.55,Two year,Bank transfer (automatic),0,0.9969901515989819,0
1,45.6,Month-to-month,Electronic check,1,1.0,1
49,93.65,One year,Electronic check,1,0.9850289288165879,0
6,49.65,Month-to-month,Bank transfer (automatic),1,0.8974488083249414,1
32,73.6,Two year,Unknown,0,0.9837168817934783,0
72,109.75,Two year,Mailed check,1,1.0219374841812199,0
37,61.45,Two year,Credit card (automatic),0,1.0126228751127042,0
69,106.4,One year,Credit card (automatic),1,0.987781954887218,0
26,81.9,Month-to-month,Bank transfer (automatic),0,0.9761200338123416,0
58,105.2,One year,Credit card (automatic),1,1.0202897600629341,0
24,54.6,One year,Bank transfer (automatic),0,0.9479929792429792,0
5,20.55,One year,Electronic check,0,0.9678832116788322,0
15,20.0,Month-to-month,Electronic check,1,0.9601666666666667,1
30,70.45,Two year,Mailed check,0,0.2835344215755855,0
55,66.05,One year,Credit card (automatic),1,0.9530245681646136,0
25,34.0,Month-to-month,Bank transfer (automatic),1,1.0035294117647058,1
10,92.5,Month-to-month,Mailed check,1,1.0098378378378379,1
44,54.05,Two year,Credit card (automatic),1,0.9987385417542679,0
47,58.9,One year,Mailed check,1,1.0161651555106024,0
13,88.35,Month-to-month,Electronic check,0,1.0646467284837404,1
49,107.95,Two year,Bank transfer (automatic),1,1.0006900397954457,1
64,70.45,One year,Mailed check,1,1.4004502306600426,0
1,19.1,Month-to-month,Mailed check,0,2.1188078924697686,0
20,50.0,Month-to-month,Mailed check,0,1.00305,0
37,45.4,Two year,Electronic check,0,0.9483867127038933,0
30,85.45,Month-to-month,Electronic check,0,0.9791105909888823,0
38,84.1,One year,Bank transfer (automatic),0,0.9974497778334065,0
1,74.45,Month-to-month,Mailed check,1,1.0,1
37,64.75,Month-to-month,Electronic check,1,0.9789001356568924,1
52,66.25,Two year,Credit card (automatic),0,0.9666473149492018,0
71,76.9,Two year,Credit card (automatic),1,1.0115020421619443,0
26,89.8,Month-to-month,Electronic check,0,1.00021415110502,1
66,74.6,Two year,Credit card (automatic),1,0.9745714517832481,0
72,116.95,Two year,Credit card (automatic),1,1.0206641014678637,0
25,40.65,One year,Credit card (automatic),1,0.9550307503075031,0
69,114.35,Two year,Bank transfer (automatic),1,0.9715658130707275,0
53,69.7,Two year,Bank transfer (automatic),0,0.9978208494626566,0
12,70.45,One year,Mailed check,0,1.3190797255736928,1
26,98.65,Month-to-month,Electronic check,1,0.989122382938906,0
21,61.65,Month-to-month,Mailed check,0,1.0764299231452517,0
1,89.35,Month-to-month,Electronic check,1,1.0,0
48,95.4,Month-to-month,Electronic check,1,0.9707590845562543,0
26,35.4,One year,Credit card (automatic),0,1.063233376792699,0
60,19.95,Two year,Mailed check,0,1.0510860484544695,0
18,19.25,Month-to-month,Mailed check,0,0.9562770562770564,0
10,29.65,Month-to-month,Electronic check,1,0.9827993254637436,1
5,84.5,Month-to-month,Electronic check,1,0.2,1
4,20.4,One year,Mailed check,1,1.0386029411764706,0
65,24.75,Two year,Credit card (automatic),0,1.066107226107226,0
70,25.35,Two year,Mailed check,0,0.9665539588616512,0
18,90.7,Month-to-month,Credit card (automatic),1,0.9783474212911919,1
62,20.0,Two year,Unknown,0,1.0081451612903225,0
66,59.75,Two year,Electronic check,1,1.0135159122606823,0
65,82.5,Two year,Bank transfer (automatic),1,0.9725128205128206,0
3,70.3,Month-to-month,Electronic check,1,1.116642958748222,1
34,20.35,Month-to-month,Mailed check,0,0.9729729729729729,0
16,90.8,Month-to-month,Bank transfer (automatic),1,0.9927037444933922,0
54,103.95,One year,Bank transfer (automatic),1,1.0045873194021342,1
50,104.95,Month-to-month,Electronic check,1,0.9952072415435923,0
71,105.25,Two year,Electronic check,1,0.9757786624736543,0
10,74.75,Month-to-month,Electronic check,1,1.0697658862876254,1
1,50.8,Month-to-month,Electronic check,1,1.0,1
18,23.75,One year,Mailed check,0,0.9929824561403509,0
4,61.3,Month-to-month,Electronic check,1,1.0171288743882545,0
58,75.8,Two year,Mailed check,0,1.004401328359567,0
56,98.0,One year,Electronic check,1,0.9603862973760934,0
2,80.25,Month-to-month,Electronic check,1,0.9006230529595016,1
32,78.9,Month-to-month,Electronic check,1,0.9695619455006336,1
56,70.45,One year,Mailed check,1,0.7312430295042076,0
36,84.75,Month-to-month,Electronic check,1,0.999721402818748,1
4,64.4,Month-to-month,Mailed check,1,0.9821428571428571,0
53,85.45,Month-to-month,Bank transfer (automatic),0,0.9974386433642094,1
10,45.8,Month-to-month,Credit card (automatic),1,0.9524017467248908,0
4,30.5,Month-to-month,Electronic check,0,0.9704918032786886,0
1,19.9,Month-to-month,Mailed check,0,1.0,1
51,69.15,Month-to-month,Mailed check,0,1.034863113719819,0
12,99.45,Month-to-month,Electronic check,1,1.005656108597285,1
6,70.45,One year,Mailed check,1,0.6046841731724627,0
63,39.35,Two year,Bank transfer (automatic),0,0.9661160525201186,0
1,70.6,Month-to-month,Electronic check,1,1.0,1
48,105.1,Month-to-month,Credit card (automatic),1,1.007681176657152,0
5,81.0,Month-to-month,Credit card (automatic),1,0.9619753086419753,1
35,20.1,One year,Credit card (automatic),1,0.916133617626155,0
6,84.85,Month-to-month,Electronic check,1,1.028285209192693,1
2,19.75,Month-to-month,Mailed check,0,0.9949367088607595,0
50,19.75,One year,Bank transfer (automatic),0,1.0015696202531645,0
33,70.4,Month-to-month,Bank transfer (automatic),1,1.0356835399449034,0
31,20.45,Two year,Mailed check,0,1.0072560927517944,0
9,20.35,Two year,Mailed check,0,1.0434070434070433,0
54,86.2,Month-to-month,Electronic check,1,0.9719107158202286,0
46,95.65,One year,Credit card (automatic),1,1.0600695470351598,0
34,103.8,One year,Electronic check,1,0.9834523404737618,0
71,97.2,Two year,Electronic check,1,1.0013186112560135,0
63,63.55,Two year,Mailed check,0,1.0026350954753787,0
51,24.95,Two year,Bank transfer (automatic),0,1.012220519470313,0
26,89.15,Month-to-month,Electronic check,1,0.9826351438802364,1
64,99.0,Two year,Bank transfer (automatic),1,1.0062815656565658,0
1,24.8,Month-to-month,Electronic check,1,1.0,1
61,85.55,One year,Bank transfer (automatic),1,1.006361920456832,0
15,94.0,Month-to-month,Credit card (automatic),1,1.0676950354609929,0
64,105.65,One year,Credit card (automatic),1,1.0209269995267392,1
18,50.3,Month-to-month,Electronic check,1,2.1372953923046607,0
57,95.0,One year,Unknown,1,1.022308402585411,0
14,61.4,Two year,Bank transfer (automatic),1,0.94875523499302,0
18,80.55,Month-to-month,Credit card (automatic),1,0.9736188702669151,0
72,78.5,Two year,Bank transfer (automatic),0,0.9911978060863411,0
70,114.3,Two year,Credit card (automatic),0,1.0304086989126358,0
38,20.05,Two year,Mailed check,0,0.9732248326552041,0
68,62.65,Two year,Credit card (automatic),0,1.0271348762968875,0
13,80.85,Month-to-month,Electronic check,1,0.9597069597069597,1
65,92.7,Two year,Credit card (automatic),1,0.9905236079993361,0
30,100.45,Month-to-month,Electronic check,0,1.0276754604280738,0
51,75.2,Two year,Bank transfer (automatic),1,1.0172220483938255,0
31,84.75,Month-to-month,Credit card (automatic),1,0.9947283280997241,0
9,89.45,Month-to-month,Electronic check,0,1.0596857338053536,1
72,79.5,Two year,Bank transfer (automatic),1,0.989116002795248,0
10,70.45,Month-to-month,Credit card (automatic),1,1.1273953158268275,1
37,19.8,One year,Electronic check,1,0.9487441987441987,0
2,76.4,Month-to-month,Electronic check,0,1.0523560209424083,1
55,100.9,One year,Mailed check,1,1.000459500855933,0
33,95.3,Month-to-month,Bank transfer (automatic),1,1.0414162612483704,0
46,90.95,One year,Bank transfer (automatic),0,1.012644310060473,0
1,54.5,Month-to-month,Unknown,0,1.0,0
20,61.6,Month-to-month,Mailed check,1,0.9532061688311687,1
9,79.9,Month-to-month,Electronic check,1,1.031428174106522,1
32,96.15,Month-to-month,Credit card (automatic),1,0.9812955018200727,1
19,49.6,Month-to-month,Bank transfer (automatic),1,2.1648982594006156,0
70,65.3,Two year,Credit card (automatic),0,1.0412929337125356,1
61,25.0,Two year,Credit card (automatic),1,0.9825245901639343,0
26,45.45,Month-to-month,Electronic check,0,1.0435389692815435,0
45,107.75,Month-to-month,Bank transfer (automatic),1,2.13368706931712,0
62,89.1,Two year,Credit card (automatic),1,0.9796260091959016,0
1,19.65,Month-to-month,Mailed check,0,1.0,1
3,44.75,Month-to-month,Mailed check,0,1.1027932960893856,0
41,101.6,One year,Bank transfer (automatic),1,0.9435735548300367,0
67,103.15,Two year,Bank transfer (automatic),0,0.9977499801043257,0
1,84.65,Month-to-month,Mailed check,1,1.0,1
71,95.65,One year,Mailed check,0,1.0096890806417174,0
37,75.1,One year,Bank transfer (automatic),0,0.9568503256918705,0
60,61.35,Two year,Mailed check,1,1.0231458842705785,0
1,69.55,Month-to-month,Electronic check,1,1.0,1
6,19.7,Month-to-month,Credit card (automatic),0,1.0960236886632828,0
13,31.05,Month-to-month,Electronic check,1,0.8602749907097732,1
11,51.0,Month-to-month,Bank transfer (automatic),0,1.0368983957219253,0
7,70.45,Month-to-month,Mailed check,1,0.7179357193551658,1
10,88.85,Month-to-month,Electronic check,1,1.0460889138998313,0
34,20.05,Two year,Credit card (automatic),0,0.9960393134810033,0
62,70.45,Two year,Mailed check,1,0.8806863710249776,0
64,70.15,One year,Mailed check,1,0.998017640769779,0
1,44.35,Month-to-month,Bank transfer (automatic),1,1.0,1
25,20.75,Two year,Mailed check,1,0.9626987951807229,0
26,56.05,One year,Mailed check,1,1.0658066286969052,0
10,19.95,One year,Bank transfer (automatic),1,1.100250626566416,0
53,98.6,One year,Mailed check,0,1.0164663783535537,0
7,79.7,Month-to-month,Electronic check,1,1.050457071159706,1
33,79.0,Month-to-month,Credit card (automatic),1,0.988415803605677,0
71,89.45,Two year,Credit card (automatic),0,1.0132736047362993,0
29,74.2,Month-to-month,Electronic check,1,0.9263175016265451,0
24,81.0,Month-to-month,Bank transfer (automatic),0,0.9896347736625514,0
20,49.6,Month-to-month,Electronic check,1,0.9473790322580645,0
1,84.6,Month-to-month,Electronic check,1,1.0,0
54,55.0,Month-to-month,Credit card (automatic),1,1.0412962962962964,1
5,84.85,Month-to-month,Mailed check,1,0.9794932233352976,1
72,84.2,Two year,Bank transfer (automatic),1,0.9874884534177882,0
52,106.3,Two year,Electronic check,1,0.9926550401620957,0
9,69.05,Month-to-month,Electronic check,0,1.0483546544372033,0
1,45.4,Month-to-month,Mailed check,1,1.0,0
1,73.65,Month-to-month,Electronic check,1,1.0,1
33,73.9,One year,Mailed check,1,0.9862016648214212,1
55,77.75,Month-to-month,Electronic check,1,1.0425372698041508,1
69,99.35,Two year,Electronic check,1,1.000189638447007,0
1,50.75,Month-to-month,Unknown,1,1.0,0
54,87.1,Two year,Bank transfer (automatic),0,1.006761066462559,0
33,20.15,One year,Mailed check,1,1.0258666065117679,0
45,98.7,One year,Bank transfer (automatic),1,1.0189800742992232,0
11,25.2,Month-to-month,Electronic check,0,1.1581890331890332,0
6,55.7,Month-to-month,Bank transfer (automatic),1,1.0043387193297424,0
21,65.35,Month-to-month,Unknown,0,1.037927642365286,0
65,25.3,Two year,Bank transfer (automatic),1,1.063271511097598,0
6,84.35,Month-to-month,Unknown,1,0.9383521043272081,1
8,84.95,Month-to-month,Electronic check,0,0.9835197174808711,1
11,73.85,Month-to-month,Electronic check,1,1.140210500400074,1
43,24.25,Two year,Mailed check,0,1.0337568928314553,0
49,51.8,One year,Bank transfer (automatic),1,1.001201638956741,1
1,46.0,Month-to-month,Electronic check,0,1.0,1
